"Dataset","Species","Forced.Fire","Forced.No.Fire","Forced.Simpler.Mod","Discard.Later","One.Top.Mod","Join"
"54","OPHO","NA","No","NA","NA","No","54.OPHO"
"54","PAMY","No","NA","NA","NA","Yes","54.PAMY"
"54","POMU","NA","No","NA","NA","No","54.POMU"
"54","PTAQ","NA","No","NA","NA","No","54.PTAQ"
"54","RULA","NA","No","NA","NA","No","54.RULA"
"54","RUPA","NA","No","NA","NA","No","54.RUPA"
"54","RUPE","NA","No","NA","NA","No","54.RUPE"
"54","RUSP","NA","No","NA","NA","No","54.RUSP"
"54","SOSI","NA","No","NA","NA","No","54.SOSI"
"54","SPBE","NA","No","NA","NA","No","54.SPBE"
"54","TITR","NA","No","NA","NA","No","54.TITR"
"54","TRBO","NA","No","NA","NA","No","54.TRBO"
"54","VAME","No","NA","Yes","NA","Yes","54.VAME"
"54","VASI","NA","No","NA","NA","No","54.VASI"
"55","ACCI","NA","No","NA","NA","No","55.ACCI"
"55","ACGL","NA","No","NA","NA","No","55.ACGL"
"55","ACMI","No","NA","NA","NA","No","55.ACMI"
"55","AMAL","NA","Yes","NA","NA","No","55.AMAL"
"55","ARUV","No","NA","NA","NA","No","55.ARUV"
"55","ATFI","NA","No","NA","NA","No","55.ATFI"
"55","CAME","NA","No","NA","NA","No","55.CAME"
"55","CARU","No","NA","NA","NA","No","55.CARU"
"55","CEVE","No","NA","NA","NA","No","55.CEVE"
"55","CHUM","NA","No","NA","NA","No","55.CHUM"
"55","CLUN","NA","No","NA","NA","No","55.CLUN"
"55","COCA","NA","No","NA","NA","No","55.COCA"
"55","EPAN","No","NA","NA","NA","No","55.EPAN"
"55","GAOV","NA","No","NA","NA","No","55.GAOV"
"55","GASH","NA","No","NA","NA","No","55.GASH"
"55","GOOB","NA","No","NA","NA","No","55.GOOB"
"55","GYDR","NA","No","NA","NA","No","55.GYDR"
"55","HIAL","NA","No","NA","NA","No","55.HIAL"
"55","HODI","NA","No","Yes","NA","No","55.HODI"
"55","LIBO","NA","No","NA","NA","No","55.LIBO"
"55","MANE","NA","No","NA","NA","No","55.MANE"
"55","MEFE","NA","No","NA","NA","No","55.MEFE"
"55","OPHO","NA","No","NA","NA","No","55.OPHO"
"55","PAMY","No","NA","NA","NA","Yes","55.PAMY"
"55","POMU","NA","No","NA","NA","No","55.POMU"
"55","PTAQ","NA","No","NA","NA","No","55.PTAQ"
"55","RULA","NA","No","NA","NA","No","55.RULA"
"55","RUPA","NA","No","NA","NA","No","55.RUPA"
"55","RUPE","NA","No","NA","NA","No","55.RUPE"
"55","RUSP","NA","No","NA","NA","No","55.RUSP"
"55","SOSI","NA","No","NA","NA","No","55.SOSI"
"55","SPBE","NA","No","NA","NA","No","55.SPBE"
"55","TITR","NA","No","NA","NA","No","55.TITR"
"55","TRBO","NA","No","NA","NA","No","55.TRBO"
"55","VAME","No","NA","Yes","NA","Yes","55.VAME"
"55","VASI","NA","No","NA","NA","No","55.VASI"
"56","ACCI","NA","No","NA","NA","No","56.ACCI"
"56","ACGL","NA","No","NA","NA","No","56.ACGL"
"56","ACMI","No","NA","NA","NA","No","56.ACMI"
"56","AMAL","NA","No","NA","NA","No","56.AMAL"
"56","ARUV","No","NA","NA","NA","Yes","56.ARUV"
"56","ATFI","NA","No","NA","NA","No","56.ATFI"
"56","CAME","NA","No","NA","Yes","NA","56.CAME"
"56","CARU","No","NA","NA","NA","Yes","56.CARU"
"56","CEVE","No","NA","NA","NA","Yes","56.CEVE"
"56","CHUM","NA","No","NA","NA","No","56.CHUM"
"56","CLUN","NA","No","NA","NA","No","56.CLUN"
"56","COCA","NA","No","NA","NA","No","56.COCA"
"56","EPAN","No","NA","NA","NA","No","56.EPAN"
"56","GAOV","NA","No","NA","NA","No","56.GAOV"
"56","GASH","NA","No","NA","NA","No","56.GASH"
"56","GOOB","NA","No","NA","NA","No","56.GOOB"
"56","GYDR","NA","No","NA","NA","No","56.GYDR"
"56","HIAL","NA","No","NA","NA","No","56.HIAL"
"56","HODI","NA","No","Yes","NA","No","56.HODI"
"56","LIBO","NA","No","NA","NA","No","56.LIBO"
"56","MANE","NA","No","NA","NA","No","56.MANE"
"56","MEFE","NA","No","NA","NA","Yes","56.MEFE"
"56","OPHO","NA","No","NA","NA","No","56.OPHO"
"56","PAMY","No","NA","NA","NA","Yes","56.PAMY"
"56","POMU","NA","No","NA","NA","No","56.POMU"
"56","PTAQ","NA","No","NA","NA","No","56.PTAQ"
"56","RULA","NA","No","NA","NA","No","56.RULA"
"56","RUPA","NA","No","NA","NA","No","56.RUPA"
"56","RUPE","NA","No","NA","NA","No","56.RUPE"
"56","RUSP","NA","No","NA","NA","No","56.RUSP"
"56","SOSI","NA","No","NA","NA","No","56.SOSI"
"56","SPBE","NA","Yes","NA","NA","No","56.SPBE"
"56","TITR","NA","No","NA","NA","No","56.TITR"
"56","TRBO","NA","No","NA","NA","No","56.TRBO"
"56","VAME","No","NA","Yes","NA","Yes","56.VAME"
"56","VASI","NA","No","NA","NA","No","56.VASI"
"57","ACCI","NA","No","NA","NA","No","57.ACCI"
"57","ACGL","NA","No","NA","NA","No","57.ACGL"
"57","ACMI","No","NA","NA","NA","No","57.ACMI"
"57","AMAL","NA","Yes","NA","NA","No","57.AMAL"
"57","ARUV","No","NA","NA","NA","No","57.ARUV"
"57","ATFI","NA","No","NA","NA","No","57.ATFI"
"57","CAME","NA","No","NA","NA","No","57.CAME"
"57","CARU","No","NA","NA","NA","Yes","57.CARU"
"57","CEVE","No","NA","NA","NA","No","57.CEVE"
"57","CHUM","NA","No","NA","NA","No","57.CHUM"
"57","CLUN","NA","No","NA","NA","No","57.CLUN"
"57","COCA","NA","No","NA","NA","No","57.COCA"
"57","EPAN","No","NA","NA","NA","No","57.EPAN"
"57","GAOV","NA","No","NA","NA","No","57.GAOV"
"57","GASH","NA","No","NA","NA","No","57.GASH"
"57","GOOB","NA","No","NA","NA","No","57.GOOB"
"57","GYDR","NA","No","NA","NA","No","57.GYDR"
"57","HIAL","NA","No","NA","NA","No","57.HIAL"
"57","HODI","NA","No","Yes","NA","No","57.HODI"
"57","LIBO","NA","No","NA","NA","No","57.LIBO"
"57","MANE","NA","No","NA","NA","No","57.MANE"
"57","MEFE","NA","No","NA","NA","Yes","57.MEFE"
"57","OPHO","NA","No","NA","NA","No","57.OPHO"
"57","PAMY","No","NA","NA","NA","Yes","57.PAMY"
"57","POMU","NA","No","NA","NA","No","57.POMU"
"57","PTAQ","NA","No","NA","NA","No","57.PTAQ"
"57","RULA","NA","No","NA","NA","No","57.RULA"
"57","RUPA","NA","No","NA","NA","No","57.RUPA"
"57","RUPE","NA","No","NA","NA","No","57.RUPE"
"57","RUSP","NA","No","NA","NA","No","57.RUSP"
"57","SOSI","NA","No","NA","NA","No","57.SOSI"
"57","SPBE","NA","Yes","NA","NA","No","57.SPBE"
"57","TITR","NA","No","NA","NA","No","57.TITR"
"57","TRBO","NA","No","NA","Yes","NA","57.TRBO"
"57","VAME","No","NA","Yes","NA","Yes","57.VAME"
"57","VASI","NA","No","NA","NA","No","57.VASI"
"58","ACCI","NA","No","NA","NA","No","58.ACCI"
"58","ACGL","NA","No","NA","NA","No","58.ACGL"
"58","ACMI","No","NA","NA","NA","No","58.ACMI"
"58","AMAL","NA","Yes","NA","NA","No","58.AMAL"
"58","ARUV","No","NA","NA","NA","No","58.ARUV"
"58","ATFI","NA","No","NA","NA","No","58.ATFI"
"58","CAME","NA","No","NA","NA","No","58.CAME"
"58","CARU","No","NA","NA","NA","Yes","58.CARU"
"58","CEVE","No","NA","NA","NA","No","58.CEVE"
"58","CHUM","NA","No","NA","NA","No","58.CHUM"
"58","CLUN","NA","No","NA","NA","No","58.CLUN"
"58","COCA","NA","No","NA","NA","No","58.COCA"
"58","EPAN","No","NA","NA","NA","Yes","58.EPAN"
"58","GAOV","NA","No","NA","NA","No","58.GAOV"
"58","GASH","NA","No","NA","NA","No","58.GASH"
"58","GOOB","NA","No","NA","NA","No","58.GOOB"
"58","GYDR","NA","No","NA","NA","No","58.GYDR"
"58","HIAL","NA","No","NA","NA","No","58.HIAL"
"58","HODI","NA","No","Yes","NA","No","58.HODI"
"58","LIBO","NA","No","NA","NA","No","58.LIBO"
"58","MANE","NA","No","NA","NA","No","58.MANE"
"58","MEFE","NA","No","NA","NA","Yes","58.MEFE"
"58","OPHO","NA","No","NA","NA","Yes","58.OPHO"
"58","PAMY","No","NA","NA","NA","Yes","58.PAMY"
"58","POMU","NA","No","NA","NA","No","58.POMU"
"58","PTAQ","NA","No","NA","NA","No","58.PTAQ"
"58","RULA","NA","No","NA","NA","No","58.RULA"
"58","RUPA","NA","No","NA","NA","No","58.RUPA"
"58","RUPE","NA","No","NA","NA","No","58.RUPE"
"58","RUSP","NA","No","NA","NA","No","58.RUSP"
"58","SOSI","NA","No","NA","NA","No","58.SOSI"
"58","SPBE","NA","Yes","NA","NA","No","58.SPBE"
"58","TITR","NA","No","NA","NA","No","58.TITR"
"58","TRBO","NA","No","NA","NA","No","58.TRBO"
"58","VAME","No","NA","Yes","NA","Yes","58.VAME"
"58","VASI","NA","No","NA","NA","No","58.VASI"
"59","ACCI","NA","No","NA","NA","No","59.ACCI"
"59","ACGL","NA","No","NA","NA","No","59.ACGL"
"59","ACMI","No","NA","NA","NA","No","59.ACMI"
"59","AMAL","NA","Yes","NA","NA","No","59.AMAL"
"59","ARUV","No","NA","NA","NA","No","59.ARUV"
"59","ATFI","NA","No","NA","NA","No","59.ATFI"
"59","CAME","NA","No","NA","Yes","NA","59.CAME"
"59","CARU","No","NA","NA","NA","No","59.CARU"
"59","CEVE","No","NA","NA","NA","Yes","59.CEVE"
"59","CHUM","NA","No","NA","NA","No","59.CHUM"
"59","CLUN","NA","No","NA","NA","No","59.CLUN"
"59","COCA","NA","No","NA","NA","No","59.COCA"
"59","EPAN","No","NA","NA","NA","Yes","59.EPAN"
"59","GAOV","NA","No","NA","NA","No","59.GAOV"
"59","GASH","NA","No","NA","NA","No","59.GASH"
"59","GOOB","NA","No","NA","NA","No","59.GOOB"
"59","GYDR","NA","No","NA","NA","No","59.GYDR"
"59","HIAL","NA","No","NA","NA","No","59.HIAL"
"59","HODI","NA","No","Yes","NA","No","59.HODI"
"59","LIBO","NA","No","NA","NA","No","59.LIBO"
"59","MANE","NA","No","NA","NA","No","59.MANE"
"59","MEFE","NA","No","NA","NA","No","59.MEFE"
"59","OPHO","NA","No","NA","NA","No","59.OPHO"
"59","PAMY","No","NA","NA","NA","Yes","59.PAMY"
"59","POMU","NA","No","NA","NA","No","59.POMU"
"59","PTAQ","NA","No","NA","NA","No","59.PTAQ"
"59","RULA","NA","No","NA","NA","No","59.RULA"
"59","RUPA","NA","No","NA","NA","No","59.RUPA"
"59","RUPE","NA","No","NA","NA","No","59.RUPE"
"59","RUSP","NA","No","NA","NA","No","59.RUSP"
"59","SOSI","NA","No","NA","NA","No","59.SOSI"
"59","SPBE","NA","Yes","NA","NA","No","59.SPBE"
"59","TITR","NA","No","NA","NA","No","59.TITR"
"59","TRBO","NA","No","NA","Yes","NA","59.TRBO"
"59","VAME","No","NA","Yes","NA","Yes","59.VAME"
"59","VASI","NA","No","NA","NA","No","59.VASI"
"60","ACCI","NA","No","NA","NA","No","60.ACCI"
"60","ACGL","NA","No","NA","NA","No","60.ACGL"
"60","ACMI","No","NA","NA","NA","No","60.ACMI"
"60","AMAL","NA","Yes","NA","NA","No","60.AMAL"
"60","ARUV","No","NA","NA","NA","No","60.ARUV"
"60","ATFI","NA","No","NA","NA","No","60.ATFI"
"60","CAME","NA","No","NA","NA","No","60.CAME"
"60","CARU","No","NA","NA","NA","Yes","60.CARU"
"60","CEVE","No","NA","NA","NA","No","60.CEVE"
"60","CHUM","NA","No","NA","NA","No","60.CHUM"
"60","CLUN","NA","No","NA","NA","No","60.CLUN"
"60","COCA","NA","No","NA","NA","No","60.COCA"
"60","EPAN","No","NA","NA","NA","No","60.EPAN"
"60","GAOV","NA","No","NA","NA","No","60.GAOV"
"60","GASH","NA","No","NA","NA","No","60.GASH"
"60","GOOB","NA","No","NA","NA","No","60.GOOB"
"60","GYDR","NA","No","NA","NA","No","60.GYDR"
"60","HIAL","NA","No","NA","NA","No","60.HIAL"
"60","HODI","NA","No","Yes","NA","No","60.HODI"
"60","LIBO","NA","No","NA","NA","No","60.LIBO"
"60","MANE","NA","No","NA","NA","No","60.MANE"
"60","MEFE","NA","No","NA","NA","No","60.MEFE"
"60","OPHO","NA","No","NA","NA","Yes","60.OPHO"
"60","PAMY","No","NA","NA","NA","Yes","60.PAMY"
"60","POMU","NA","No","NA","NA","No","60.POMU"
"60","PTAQ","NA","No","NA","NA","No","60.PTAQ"
"60","RULA","NA","No","NA","NA","No","60.RULA"
"60","RUPA","NA","No","NA","NA","No","60.RUPA"
"60","RUPE","NA","No","NA","NA","No","60.RUPE"
"60","RUSP","NA","No","NA","NA","No","60.RUSP"
"60","SOSI","NA","No","NA","NA","No","60.SOSI"
"60","SPBE","NA","Yes","NA","NA","No","60.SPBE"
"60","TITR","NA","No","NA","NA","No","60.TITR"
"60","TRBO","NA","No","NA","NA","No","60.TRBO"
"60","VAME","No","NA","Yes","NA","Yes","60.VAME"
"60","VASI","NA","No","NA","NA","No","60.VASI"
"61","ACCI","NA","No","NA","NA","No","61.ACCI"
"61","ACGL","NA","No","NA","NA","No","61.ACGL"
"61","ACMI","No","NA","NA","NA","No","61.ACMI"
"61","AMAL","NA","No","NA","NA","No","61.AMAL"
"61","ARUV","No","NA","NA","NA","No","61.ARUV"
"61","ATFI","NA","No","NA","NA","No","61.ATFI"
"61","CAME","NA","No","NA","NA","No","61.CAME"
"61","CARU","No","NA","NA","NA","Yes","61.CARU"
"61","CEVE","No","NA","NA","NA","No","61.CEVE"
"61","CHUM","NA","No","NA","NA","No","61.CHUM"
"61","CLUN","NA","No","NA","NA","No","61.CLUN"
"61","COCA","NA","No","NA","NA","No","61.COCA"
"61","EPAN","No","NA","NA","NA","No","61.EPAN"
"61","GAOV","NA","No","NA","NA","No","61.GAOV"
"61","GASH","NA","No","NA","NA","No","61.GASH"
"61","GOOB","NA","No","NA","NA","No","61.GOOB"
"61","GYDR","NA","No","NA","NA","No","61.GYDR"
"61","HIAL","NA","No","NA","NA","No","61.HIAL"
"61","HODI","NA","No","Yes","NA","No","61.HODI"
"61","LIBO","NA","No","NA","NA","No","61.LIBO"
"61","MANE","NA","No","NA","NA","No","61.MANE"
"61","MEFE","NA","No","NA","NA","No","61.MEFE"
"61","OPHO","NA","No","NA","NA","Yes","61.OPHO"
"61","PAMY","No","NA","NA","NA","No","61.PAMY"
"61","POMU","NA","No","NA","NA","No","61.POMU"
"61","PTAQ","NA","No","NA","NA","No","61.PTAQ"
"61","RULA","NA","No","NA","NA","No","61.RULA"
"61","RUPA","NA","No","NA","NA","No","61.RUPA"
"61","RUPE","NA","No","NA","NA","No","61.RUPE"
"61","RUSP","NA","No","NA","NA","No","61.RUSP"
"61","SOSI","NA","No","NA","NA","No","61.SOSI"
"61","SPBE","NA","No","NA","NA","No","61.SPBE"
"61","TITR","NA","No","NA","NA","No","61.TITR"
"61","TRBO","NA","No","NA","NA","No","61.TRBO"
"61","VAME","No","NA","Yes","NA","Yes","61.VAME"
"61","VASI","NA","No","NA","NA","No","61.VASI"
"62","ACCI","NA","No","NA","NA","No","62.ACCI"
"62","ACGL","NA","No","NA","NA","No","62.ACGL"
"62","ACMI","No","NA","NA","NA","No","62.ACMI"
"62","AMAL","NA","Yes","NA","NA","No","62.AMAL"
"62","ARUV","No","NA","NA","NA","No","62.ARUV"
"62","ATFI","NA","No","NA","NA","No","62.ATFI"
"62","CAME","NA","No","NA","NA","No","62.CAME"
"62","CARU","No","NA","NA","NA","Yes","62.CARU"
"62","CEVE","No","NA","NA","NA","No","62.CEVE"
"62","CHUM","NA","No","NA","NA","No","62.CHUM"
"62","CLUN","NA","No","NA","NA","No","62.CLUN"
"62","COCA","NA","No","NA","NA","No","62.COCA"
"62","EPAN","No","NA","NA","NA","Yes","62.EPAN"
"62","GAOV","NA","No","NA","NA","No","62.GAOV"
"62","GASH","NA","No","NA","NA","No","62.GASH"
"62","GOOB","NA","No","NA","NA","No","62.GOOB"
"62","GYDR","NA","No","NA","NA","No","62.GYDR"
"62","HIAL","NA","No","NA","NA","No","62.HIAL"
"62","HODI","NA","No","Yes","NA","No","62.HODI"
"62","LIBO","NA","No","NA","NA","No","62.LIBO"
"62","MANE","NA","No","NA","NA","No","62.MANE"
"62","MEFE","NA","No","NA","NA","No","62.MEFE"
"62","OPHO","NA","No","NA","NA","Yes","62.OPHO"
"62","PAMY","No","NA","NA","NA","Yes","62.PAMY"
"62","POMU","NA","No","NA","NA","No","62.POMU"
"62","PTAQ","NA","No","NA","NA","No","62.PTAQ"
"62","RULA","NA","No","NA","NA","No","62.RULA"
"62","RUPA","NA","No","NA","NA","No","62.RUPA"
"62","RUPE","NA","No","NA","NA","No","62.RUPE"
"62","RUSP","NA","No","NA","NA","No","62.RUSP"
"62","SOSI","NA","No","NA","NA","No","62.SOSI"
"62","SPBE","NA","No","NA","NA","No","62.SPBE"
"62","TITR","NA","No","NA","NA","No","62.TITR"
"62","TRBO","NA","No","NA","Yes","NA","62.TRBO"
"62","VAME","No","NA","Yes","NA","Yes","62.VAME"
"62","VASI","NA","No","NA","NA","No","62.VASI"
"63","ACCI","NA","No","NA","NA","No","63.ACCI"
"63","ACGL","NA","No","NA","NA","No","63.ACGL"
"63","ACMI","No","NA","NA","NA","No","63.ACMI"
"63","AMAL","NA","Yes","NA","NA","No","63.AMAL"
"63","ARUV","No","NA","NA","NA","No","63.ARUV"
"63","ATFI","NA","No","NA","NA","No","63.ATFI"
"63","CAME","NA","No","NA","NA","No","63.CAME"
"63","CARU","No","NA","NA","NA","No","63.CARU"
"63","CEVE","No","NA","NA","NA","No","63.CEVE"
"63","CHUM","NA","No","NA","NA","No","63.CHUM"
"63","CLUN","NA","No","NA","NA","No","63.CLUN"
"63","COCA","NA","No","NA","NA","No","63.COCA"
"63","EPAN","No","NA","NA","NA","Yes","63.EPAN"
"63","GAOV","NA","No","NA","NA","No","63.GAOV"
"63","GASH","NA","No","NA","NA","No","63.GASH"
"63","GOOB","NA","No","NA","NA","No","63.GOOB"
"63","GYDR","NA","No","NA","NA","No","63.GYDR"
"63","HIAL","NA","No","NA","NA","No","63.HIAL"
"63","HODI","NA","No","Yes","NA","No","63.HODI"
"63","LIBO","NA","No","NA","NA","No","63.LIBO"
"63","MANE","NA","No","NA","NA","No","63.MANE"
"63","MEFE","NA","No","NA","NA","No","63.MEFE"
"63","OPHO","NA","No","NA","NA","No","63.OPHO"
"63","PAMY","No","NA","NA","NA","Yes","63.PAMY"
"63","POMU","NA","No","NA","NA","No","63.POMU"
"63","PTAQ","NA","No","NA","NA","No","63.PTAQ"
"63","RULA","NA","No","NA","NA","No","63.RULA"
"63","RUPA","NA","No","NA","NA","No","63.RUPA"
"63","RUPE","NA","No","NA","NA","No","63.RUPE"
"63","RUSP","NA","No","NA","NA","No","63.RUSP"
"63","SOSI","NA","No","NA","NA","No","63.SOSI"
"63","SPBE","NA","Yes","NA","NA","No","63.SPBE"
"63","TITR","NA","No","NA","NA","No","63.TITR"
"63","TRBO","NA","No","NA","Yes","NA","63.TRBO"
"63","VAME","No","NA","Yes","NA","Yes","63.VAME"
"63","VASI","NA","No","NA","NA","No","63.VASI"
"64","ACCI","NA","No","NA","NA","No","64.ACCI"
"64","ACGL","NA","No","NA","NA","No","64.ACGL"
"64","ACMI","No","NA","NA","NA","No","64.ACMI"
"64","AMAL","NA","No","NA","NA","No","64.AMAL"
"64","ARUV","No","NA","NA","NA","No","64.ARUV"
"64","ATFI","NA","No","NA","NA","No","64.ATFI"
"64","CAME","NA","No","NA","NA","No","64.CAME"
"64","CARU","No","NA","NA","NA","Yes","64.CARU"
"64","CEVE","No","NA","NA","NA","Yes","64.CEVE"
"64","CHUM","NA","No","NA","NA","No","64.CHUM"
"64","CLUN","NA","No","NA","NA","No","64.CLUN"
"64","COCA","NA","No","NA","NA","No","64.COCA"
"64","EPAN","No","NA","NA","NA","Yes","64.EPAN"
"64","GAOV","NA","No","NA","NA","No","64.GAOV"
"64","GASH","NA","No","NA","NA","No","64.GASH"
"64","GOOB","NA","No","NA","NA","No","64.GOOB"
"64","GYDR","NA","No","NA","NA","No","64.GYDR"
"64","HIAL","NA","No","NA","NA","No","64.HIAL"
"64","HODI","NA","No","Yes","NA","No","64.HODI"
"64","LIBO","NA","No","NA","NA","No","64.LIBO"
"64","MANE","NA","No","NA","NA","No","64.MANE"
"64","MEFE","NA","No","NA","NA","No","64.MEFE"
"64","OPHO","NA","No","NA","NA","Yes","64.OPHO"
"64","PAMY","No","NA","NA","NA","Yes","64.PAMY"
"64","POMU","NA","No","NA","NA","No","64.POMU"
"64","PTAQ","NA","No","NA","NA","No","64.PTAQ"
"64","RULA","NA","No","NA","NA","No","64.RULA"
"64","RUPA","NA","No","NA","NA","No","64.RUPA"
"64","RUPE","NA","No","NA","NA","No","64.RUPE"
"64","RUSP","NA","No","NA","NA","No","64.RUSP"
"64","SOSI","NA","No","NA","NA","No","64.SOSI"
"64","SPBE","NA","Yes","NA","NA","No","64.SPBE"
"64","TITR","NA","No","NA","NA","No","64.TITR"
"64","TRBO","NA","No","NA","Yes","NA","64.TRBO"
"64","VAME","No","NA","Yes","NA","Yes","64.VAME"
"64","VASI","NA","No","NA","NA","No","64.VASI"
"65","ACCI","NA","No","NA","NA","No","65.ACCI"
"65","ACGL","NA","No","NA","NA","No","65.ACGL"
"65","ACMI","No","NA","NA","NA","No","65.ACMI"
"65","AMAL","NA","Yes","NA","NA","No","65.AMAL"
"65","ARUV","No","NA","NA","NA","No","65.ARUV"
"65","ATFI","NA","No","NA","NA","No","65.ATFI"
"65","CAME","NA","No","NA","NA","No","65.CAME"
"65","CARU","No","NA","NA","NA","No","65.CARU"
"65","CEVE","No","NA","NA","NA","Yes","65.CEVE"
"65","CHUM","NA","No","NA","NA","No","65.CHUM"
"65","CLUN","NA","No","NA","NA","No","65.CLUN"
"65","COCA","NA","No","NA","NA","No","65.COCA"
"65","EPAN","No","NA","NA","NA","Yes","65.EPAN"
"65","GAOV","NA","No","NA","NA","No","65.GAOV"
"65","GASH","NA","No","NA","NA","No","65.GASH"
"65","GOOB","NA","No","NA","NA","No","65.GOOB"
"65","GYDR","NA","No","NA","NA","No","65.GYDR"
"65","HIAL","NA","No","NA","NA","No","65.HIAL"
"65","HODI","NA","No","Yes","NA","No","65.HODI"
"65","LIBO","NA","No","NA","NA","No","65.LIBO"
"65","MANE","NA","No","NA","NA","No","65.MANE"
"65","MEFE","NA","No","NA","NA","No","65.MEFE"
"65","OPHO","NA","No","NA","NA","Yes","65.OPHO"
"65","PAMY","No","NA","NA","NA","Yes","65.PAMY"
"65","POMU","NA","No","NA","NA","No","65.POMU"
"65","PTAQ","NA","No","NA","NA","No","65.PTAQ"
"65","RULA","NA","No","NA","NA","No","65.RULA"
"65","RUPA","NA","No","NA","NA","No","65.RUPA"
"65","RUPE","NA","No","NA","NA","No","65.RUPE"
"65","RUSP","NA","No","NA","NA","No","65.RUSP"
"65","SOSI","NA","No","NA","NA","No","65.SOSI"
"65","SPBE","NA","Yes","NA","NA","No","65.SPBE"
"65","TITR","NA","No","NA","NA","No","65.TITR"
"65","TRBO","NA","No","NA","NA","No","65.TRBO"
"65","VAME","No","NA","Yes","NA","Yes","65.VAME"
"65","VASI","NA","No","NA","NA","No","65.VASI"
"66","ACCI","NA","No","NA","NA","No","66.ACCI"
"66","ACGL","NA","No","NA","NA","No","66.ACGL"
"66","ACMI","No","NA","NA","NA","No","66.ACMI"
"66","AMAL","NA","No","NA","NA","No","66.AMAL"
"66","ARUV","No","NA","NA","NA","Yes","66.ARUV"
"66","ATFI","NA","No","NA","NA","No","66.ATFI"
"66","CAME","NA","No","NA","NA","No","66.CAME"
"66","CARU","No","NA","NA","NA","Yes","66.CARU"
"66","CEVE","No","NA","NA","NA","No","66.CEVE"
"66","CHUM","NA","No","NA","NA","No","66.CHUM"
"66","CLUN","NA","No","NA","NA","No","66.CLUN"
"66","COCA","NA","No","NA","NA","No","66.COCA"
"66","EPAN","No","NA","NA","NA","No","66.EPAN"
"66","GAOV","NA","No","NA","NA","No","66.GAOV"
"66","GASH","NA","No","NA","NA","No","66.GASH"
"66","GOOB","NA","No","NA","NA","No","66.GOOB"
"66","GYDR","NA","No","NA","NA","No","66.GYDR"
"66","HIAL","NA","No","NA","NA","No","66.HIAL"
"66","HODI","NA","No","Yes","NA","No","66.HODI"
"66","LIBO","NA","No","NA","NA","No","66.LIBO"
"66","MANE","NA","No","NA","NA","No","66.MANE"
"66","MEFE","NA","No","NA","NA","No","66.MEFE"
"66","OPHO","NA","No","NA","NA","No","66.OPHO"
"66","PAMY","No","NA","NA","NA","Yes","66.PAMY"
"66","POMU","NA","No","NA","NA","No","66.POMU"
"66","PTAQ","NA","No","NA","NA","No","66.PTAQ"
"66","RULA","NA","No","NA","NA","No","66.RULA"
"66","RUPA","NA","No","NA","NA","No","66.RUPA"
"66","RUPE","NA","No","NA","NA","No","66.RUPE"
"66","RUSP","NA","No","NA","NA","No","66.RUSP"
"66","SOSI","NA","No","NA","NA","No","66.SOSI"
"66","SPBE","NA","Yes","NA","NA","No","66.SPBE"
"66","TITR","NA","No","NA","NA","No","66.TITR"
"66","TRBO","NA","No","NA","Yes","NA","66.TRBO"
"66","VAME","No","NA","Yes","NA","Yes","66.VAME"
"66","VASI","NA","No","NA","NA","No","66.VASI"
"67","ACCI","NA","No","NA","NA","No","67.ACCI"
"67","ACGL","NA","No","NA","NA","No","67.ACGL"
"67","ACMI","No","NA","NA","NA","No","67.ACMI"
"67","AMAL","NA","No","NA","NA","No","67.AMAL"
"67","ARUV","No","NA","NA","NA","No","67.ARUV"
"67","ATFI","NA","No","NA","NA","No","67.ATFI"
"67","CAME","NA","No","NA","NA","No","67.CAME"
"67","CARU","No","NA","NA","NA","No","67.CARU"
"67","CEVE","No","NA","NA","NA","No","67.CEVE"
"67","CHUM","NA","No","NA","NA","No","67.CHUM"
"67","CLUN","NA","No","NA","NA","No","67.CLUN"
"67","COCA","NA","No","NA","NA","No","67.COCA"
"67","EPAN","No","NA","NA","NA","No","67.EPAN"
"67","GAOV","NA","No","NA","NA","No","67.GAOV"
"67","GASH","NA","No","NA","NA","No","67.GASH"
"67","GOOB","NA","No","NA","NA","No","67.GOOB"
"67","GYDR","NA","No","NA","NA","No","67.GYDR"
"67","HIAL","NA","No","NA","NA","No","67.HIAL"
"67","HODI","NA","No","Yes","NA","No","67.HODI"
"67","LIBO","NA","No","NA","NA","No","67.LIBO"
"67","MANE","NA","No","NA","NA","No","67.MANE"
"67","MEFE","NA","No","NA","NA","Yes","67.MEFE"
"67","OPHO","NA","No","NA","NA","No","67.OPHO"
"67","PAMY","No","NA","NA","NA","Yes","67.PAMY"
"67","POMU","NA","No","NA","NA","No","67.POMU"
"67","PTAQ","NA","No","NA","NA","No","67.PTAQ"
"67","RULA","NA","No","NA","NA","No","67.RULA"
"67","RUPA","NA","No","NA","NA","No","67.RUPA"
"67","RUPE","NA","No","NA","NA","No","67.RUPE"
"67","RUSP","NA","No","NA","NA","No","67.RUSP"
"67","SOSI","NA","No","NA","NA","No","67.SOSI"
"67","SPBE","NA","Yes","NA","NA","No","67.SPBE"
"67","TITR","NA","No","NA","NA","No","67.TITR"
"67","TRBO","NA","No","NA","NA","No","67.TRBO"
"67","VAME","No","NA","Yes","NA","Yes","67.VAME"
"67","VASI","NA","No","NA","NA","No","67.VASI"
"68","ACCI","NA","No","NA","NA","No","68.ACCI"
